sequenceID,mad,log.mad,hall,log.hall,emilie,n,log.n,log2.n,bases,log.bases,probes.per.base,log.probes.per.base,bases.per.probe,log.bases.per.probe,rss.1,rss.2,rss.3,rss.4,rss.5,rss.6,rss.7,rss.8,rss.9,rss.10,rss.11,rss.12,rss.13,rss.14,rss.15,rss.16,rss.17,rss.18,rss.19,rss.20,log.rss.1,log.rss.2,log.rss.3,log.rss.4,log.rss.5,log.rss.6,log.rss.7,log.rss.8,log.rss.9,log.rss.10,log.rss.11,log.rss.12,log.rss.13,log.rss.14,log.rss.15,log.rss.16,log.rss.17,log.rss.18,log.rss.19,log.rss.20,mse.1,mse.2,mse.3,mse.4,mse.5,mse.6,mse.7,mse.8,mse.9,mse.10,mse.11,mse.12,mse.13,mse.14,mse.15,mse.16,mse.17,mse.18,mse.19,mse.20,log.mse.1,log.mse.2,log.mse.3,log.mse.4,log.mse.5,log.mse.6,log.mse.7,log.mse.8,log.mse.9,log.mse.10,log.mse.11,log.mse.12,log.mse.13,log.mse.14,log.mse.15,log.mse.16,log.mse.17,log.mse.18,log.mse.19,log.mse.20,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22,chrX,n.loglog
75_chr4,0.065106159,-2.73173612,0.084255358,-2.473903111,2.800550102,307,5.726847748,1.745165248,190578552,19.06557501,1.61E-06,-13.33872727,620777.0423,13.33872727,3.08741261,2.55614241,2.407257032,2.272096337,2.148198181,2.056059479,1.999317626,1.907722606,1.852538375,1.773106194,1.71939363,1.677134092,1.619857441,1.587085338,1.532653478,1.497622679,1.463568683,1.421055748,1.386024949,1.352041148,1.127333397,0.938499251,0.878487938,0.820702902,0.764629435,0.720791277,0.692805935,0.645910178,0.616556793,0.57273292,0.541971688,0.517086439,0.482338146,0.461899213,0.427000533,0.403878971,0.380877756,0.35140008,0.326439901,0.301615412,0.010056719,0.008326197,0.007841228,0.007400965,0.006997388,0.006697262,0.006512435,0.00621408,0.006034327,0.00577559,0.005600631,0.005462977,0.005276409,0.005169659,0.004992357,0.00487825,0.004767325,0.004628846,0.004514739,0.004404043,-4.59951435,-4.788348497,-4.848359809,-4.906144846,-4.962218312,-5.006056471,-5.034041812,-5.08093757,-5.110290954,-5.154114827,-5.18487606,-5.209761309,-5.244509601,-5.264948534,-5.299847215,-5.322968777,-5.345969991,-5.375447668,-5.400407846,-5.425232336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.745165248
76_chr4,0.054908341,-2.902090009,0.063183,-2.761720002,2.709467236,150,5.010635294,1.611562712,190636043,19.06587663,7.87E-07,-14.05524134,1270906.953,14.05524134,0.929107667,0.68553371,0.606579128,0.570790964,0.523721175,0.500891443,0.467366398,0.44877115,0.428248899,0.409653651,0.395363882,0.378405475,0.364115706,0.350149984,0.338416238,0.324450516,0.313109437,0.301985959,0.29064488,0.28336509,-0.073530651,-0.377557605,-0.499920093,-0.560732224,-0.646795845,-0.691365882,-0.760641752,-0.80124221,-0.848050713,-0.892443229,-0.927948717,-0.971788973,-1.010283588,-1.04939369,-1.083478668,-1.125622248,-1.16120251,-1.197374757,-1.235653101,-1.261019143,0.006194051,0.004570225,0.004043861,0.003805273,0.003491474,0.003339276,0.003115776,0.002991808,0.002854993,0.002731024,0.002635759,0.002522703,0.002427438,0.002334333,0.002256108,0.002163003,0.002087396,0.00201324,0.001937633,0.001889101,-5.084165945,-5.3881929,-5.510555387,-5.571367518,-5.65743114,-5.702001176,-5.771277046,-5.811877504,-5.858686007,-5.903078523,-5.938584011,-5.982424268,-6.020918882,-6.060028984,-6.094113962,-6.136257542,-6.171837804,-6.208010051,-6.246288395,-6.271654437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.611562712
77_chr4,0.060082547,-2.81203588,0.058928033,-2.831438357,2.704943212,145,4.976733742,1.604773801,190636043,19.06587663,7.61E-07,-14.08914289,1314731.331,14.08914289,0.583555336,0.513250312,0.478706393,0.450467164,0.423691889,0.410490147,0.392719876,0.379980966,0.366894525,0.354155615,0.341849341,0.329110431,0.318761557,0.307948278,0.296618215,0.288151526,0.278619073,0.26921793,0.260750986,0.252284297,-0.538615997,-0.666991614,-0.736667828,-0.797470092,-0.858748764,-0.890403352,-0.934658706,-0.967634118,-1.002680869,-1.038018872,-1.073385161,-1.111361927,-1.143311927,-1.177823437,-1.215309438,-1.244268806,-1.27790976,-1.31223408,-1.344189404,-1.377198666,0.00402452,0.003539657,0.003301423,0.00310667,0.002922013,0.002830967,0.002708413,0.002620558,0.002530307,0.002442453,0.002357582,0.002269727,0.002198356,0.002123781,0.002045643,0.001987252,0.001921511,0.001856675,0.001798283,0.001739892,-5.515349739,-5.643725357,-5.71340157,-5.774203834,-5.835482506,-5.867137094,-5.911392448,-5.94436786,-5.979414612,-6.014752614,-6.050118904,-6.08809567,-6.120045669,-6.154557179,-6.192043181,-6.221002548,-6.254643503,-6.288967822,-6.320923146,-6.353932408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604773801
78_chr4,0.075718832,-2.580728382,0.126632942,-2.066462597,2.72599469,170,5.135798437,1.63623532,190636043,19.06587663,8.92E-07,-13.9300782,1121388.488,13.9300782,2.685669017,2.659534762,1.416154598,1.377555733,1.30305352,1.267856978,1.193691295,1.16006155,1.113560418,1.061388479,1.027758734,0.994270321,0.957261144,0.92377273,0.890914551,0.858017312,0.836336538,0.80828801,0.786607236,0.764332504,0.987929865,0.978151206,0.347945169,0.320310721,0.264710372,0.237328057,0.177050435,0.148473064,0.107562465,0.059577937,0.027380445,-0.005746157,-0.043679047,-0.0792892,-0.115506758,-0.153131003,-0.17872419,-0.212836837,-0.240026221,-0.268752369,0.015798053,0.015644322,0.008330321,0.008103269,0.007665021,0.007457982,0.007021713,0.006823891,0.006550355,0.006243462,0.00604564,0.005848649,0.005630948,0.005433957,0.005240674,0.005047161,0.004919627,0.004754635,0.004627101,0.004496074,-4.147868572,-4.157647231,-4.787853268,-4.815487716,-4.871088065,-4.89847038,-4.958748002,-4.987325373,-5.028235972,-5.0762205,-5.108417992,-5.141544594,-5.179477484,-5.215087637,-5.251305195,-5.28892944,-5.314522627,-5.348635274,-5.375824658,-5.404550806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63623532
79_chr4,0.062263437,-2.776380904,0.075517991,-2.583384359,2.700238761,140,4.941642423,1.59769775,190636043,19.06587663,7.34E-07,-14.12423421,1361686.021,14.12423421,0.793319175,0.765413329,0.58322348,0.565419315,0.484008042,0.47127915,0.421925764,0.409196872,0.378716257,0.365987365,0.345664321,0.33335893,0.31746462,0.302739379,0.290433987,0.274539677,0.262234285,0.251046818,0.241154818,0.234219076,-0.231529648,-0.267339292,-0.539184838,-0.570187673,-0.725653757,-0.752304685,-0.862925895,-0.893558888,-0.970968017,-1.005156468,-1.062287144,-1.098535503,-1.147388901,-1.19488298,-1.236378967,-1.292659486,-1.338516956,-1.382115833,-1.422316154,-1.451498381,0.005666566,0.005467238,0.004165882,0.004038709,0.0034572,0.00336628,0.003013755,0.002922835,0.002705116,0.002614195,0.002469031,0.002381135,0.002267604,0.002162424,0.002074528,0.001960998,0.001873102,0.001793192,0.001722534,0.001672993,-5.173172071,-5.208981714,-5.48082726,-5.511830096,-5.66729618,-5.693947108,-5.804568318,-5.835201311,-5.91261044,-5.946798891,-6.003929567,-6.040177925,-6.089031324,-6.136525402,-6.17802139,-6.234301908,-6.280159379,-6.323758256,-6.363958577,-6.393140804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59769775
80_chr4,0.049836204,-2.999013563,0.0655864,-2.724386929,2.806331906,322,5.774551546,1.753460599,190578552,19.06557501,1.69E-06,-13.29102347,591858.8571,13.29102347,1.717562738,1.400191595,1.345576261,1.284488788,1.229873453,1.168653159,1.114037824,1.087832545,1.037929191,1.011723913,0.985725965,0.964886303,0.938888355,0.919876755,0.899586356,0.880574756,0.863847538,0.844835938,0.82747262,0.810886434,0.540906273,0.336609081,0.296822368,0.250360809,0.20691128,0.155851939,0.107991094,0.084187226,0.037227566,0.01165572,-0.014376889,-0.035745006,-0.063058705,-0.08351558,-0.105820226,-0.127180453,-0.146358986,-0.168612826,-0.18937926,-0.209627267,0.005334046,0.004348421,0.004178808,0.003989096,0.003819483,0.003629358,0.003459745,0.003378362,0.003223383,0.003142,0.003061261,0.002996541,0.002915802,0.00285676,0.002793746,0.002734704,0.002682756,0.002623714,0.002569791,0.002518281,-5.233645272,-5.437942464,-5.477729178,-5.524190737,-5.567640265,-5.618699606,-5.666560451,-5.69036432,-5.737323979,-5.762895825,-5.788928434,-5.810296551,-5.83761025,-5.858067125,-5.880371772,-5.901731999,-5.920910531,-5.943164372,-5.963930805,-5.984178813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.753460599
81_chr4,0.060267425,-2.80896354,0.112031485,-2.188975333,2.731265265,177,5.176149733,1.644061485,190636043,19.06587663,9.28E-07,-13.8897269,1077039.791,13.8897269,2.940954537,2.430660182,2.334182381,2.122812523,1.917187004,1.826631196,1.651208315,1.547564884,1.431251312,1.327607881,1.263774483,1.160131052,1.131651454,1.033271368,0.987178359,0.922223601,0.886501122,0.821546364,0.793066767,0.749353472,1.078734201,0.8881629,0.847661672,0.752741871,0.65085901,0.602473394,0.501507332,0.436682653,0.358549105,0.283378737,0.234102864,0.148532975,0.12367803,0.032729855,-0.012904548,-0.080967568,-0.120472887,-0.196566905,-0.231847866,-0.288544482,0.016615562,0.013732543,0.013187471,0.011993291,0.010831565,0.01031995,0.009328861,0.008743304,0.008086166,0.007500609,0.007139969,0.006554413,0.006393511,0.005837691,0.005577279,0.005210303,0.005008481,0.004641505,0.004480603,0.004233635,-4.097415532,-4.287986832,-4.328488061,-4.423407861,-4.525290723,-4.573676339,-4.674642401,-4.73946708,-4.817600628,-4.892770995,-4.942046868,-5.027616758,-5.052471703,-5.143419878,-5.18905428,-5.257117301,-5.29662262,-5.372716637,-5.407997599,-5.464694214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644061485
82_chr4,0.049239406,-3.011061036,0.071226514,-2.641890139,2.73839945,187,5.231108617,1.654623228,190636043,19.06587663,9.81E-07,-13.83476802,1019444.08,13.83476802,1.288051014,1.027787902,0.985021786,0.920402725,0.877578141,0.831284987,0.798150874,0.753580566,0.720572042,0.679023571,0.646015047,0.610248552,0.586956146,0.557047033,0.527947186,0.50465478,0.482179159,0.458886753,0.442269155,0.418976749,0.253130234,0.027408825,-0.01509152,-0.08294396,-0.130589278,-0.184782598,-0.225457635,-0.282919345,-0.32770988,-0.387099438,-0.436932483,-0.493888942,-0.53280517,-0.585105603,-0.638759027,-0.683880688,-0.729439534,-0.778951824,-0.815836635,-0.869939853,0.006887973,0.005496192,0.005267496,0.00492194,0.004692931,0.004445374,0.004268186,0.004029843,0.003853326,0.003631142,0.003454626,0.003263361,0.003138803,0.002978861,0.002823247,0.002698689,0.002578498,0.00245394,0.002365076,0.002240517,-4.977978383,-5.203699792,-5.246200137,-5.314052577,-5.361697895,-5.415891215,-5.456566252,-5.514027961,-5.558818496,-5.618208055,-5.6680411,-5.724997559,-5.763913787,-5.81621422,-5.869867644,-5.914989305,-5.960548151,-6.010060441,-6.046945252,-6.10104847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.654623228
83_chr4,0.070584388,-2.650946293,0.101783512,-2.284907149,2.710351529,151,5.017279837,1.612887922,190636043,19.06587663,7.92E-07,-14.0485968,1262490.351,14.0485968,1.592507667,1.545416155,1.418826603,1.346573946,1.266098452,1.204311445,1.125217697,1.077085363,1.02663092,0.967787299,0.919654966,0.872408821,0.824276488,0.784727796,0.736595463,0.710607862,0.662475529,0.637700987,0.602625154,0.577850613,0.465309923,0.43529323,0.349830194,0.297563549,0.235940087,0.185907989,0.117976525,0.074258655,0.02628249,-0.032742948,-0.083756716,-0.136497133,-0.193249262,-0.242418378,-0.305716435,-0.341634532,-0.41177166,-0.449885777,-0.506459911,-0.5484399,0.010546408,0.010234544,0.009396203,0.008917708,0.008384758,0.007975572,0.007451773,0.007133016,0.00679888,0.006409187,0.00609043,0.005777542,0.005458785,0.005196873,0.004878116,0.004706012,0.004387255,0.004223185,0.003990895,0.003826825,-4.551969914,-4.581986607,-4.667449643,-4.719716288,-4.78133975,-4.831371848,-4.899303312,-4.943021182,-4.990997347,-5.050022785,-5.101036553,-5.15377697,-5.210529099,-5.259698215,-5.322996272,-5.358914368,-5.429051496,-5.467165614,-5.523739748,-5.565719736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612887922
84_chr4,0.087930596,-2.431207461,0.110075839,-2.206585705,2.707678435,148,4.997212274,1.608880212,190636043,19.06587663,7.76E-07,-14.06866436,1288081.372,14.06866436,2.407255333,1.697364186,1.668585248,1.488463431,1.451442987,1.372079106,1.334536217,1.27841438,1.239512818,1.19166893,1.153191428,1.10534754,1.067804651,1.03000181,0.982157922,0.944615033,0.922238698,0.883827361,0.846284472,0.822510748,0.878487233,0.529076569,0.51197611,0.397744334,0.372558225,0.316327185,0.288583828,0.245620545,0.214718414,0.175354787,0.142533253,0.100159801,0.065604813,0.029560559,-0.018003167,-0.056977807,-0.080951198,-0.123493529,-0.166899721,-0.195393729,0.016265239,0.011468677,0.011274225,0.010057185,0.009807047,0.009270805,0.009017137,0.008637935,0.008375087,0.008051817,0.007791834,0.007468564,0.007214896,0.006959472,0.006636202,0.006382534,0.006231343,0.005971806,0.005718138,0.005557505,-4.118725041,-4.468135705,-4.485236163,-4.59946794,-4.624654049,-4.680885089,-4.708628445,-4.751591729,-4.78249386,-4.821857487,-4.85467902,-4.897052472,-4.931607461,-4.967651714,-5.015215441,-5.054190081,-5.078163472,-5.120705802,-5.164111995,-5.192606003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.608880212
85_chr4,0.042199838,-3.165338901,0.050442933,-2.98691262,2.806331906,322,5.774551546,1.753460599,190668238,19.0660455,1.69E-06,-13.29149396,592137.3851,13.29149396,0.980788133,0.856842024,0.818781466,0.746945708,0.709253422,0.667239485,0.629547199,0.613349783,0.599430927,0.584681143,0.56898205,0.553610928,0.540902348,0.531899314,0.518825298,0.506116718,0.497113684,0.485061434,0.47498873,0.465638181,-0.019398813,-0.154501714,-0.199938061,-0.291762776,-0.34354238,-0.404606249,-0.46275445,-0.488819898,-0.511774529,-0.536688634,-0.563906392,-0.591293135,-0.61451652,-0.631301067,-0.656188065,-0.680987969,-0.698936538,-0.723479729,-0.744464202,-0.764346383,0.003045926,0.002661,0.0025428,0.002319707,0.00220265,0.002072172,0.001955116,0.001904813,0.001861587,0.00181578,0.001767025,0.001719289,0.001679821,0.001651861,0.001611259,0.001571791,0.001543831,0.001506402,0.00147512,0.001446081,-5.793950358,-5.929053259,-5.974489607,-6.066314321,-6.118093926,-6.179157795,-6.237305995,-6.263371444,-6.286326075,-6.31124018,-6.338457938,-6.365844681,-6.389068065,-6.405852612,-6.430739611,-6.455539514,-6.473488084,-6.498031275,-6.519015748,-6.538897929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.753460599
86_chr4,0.057804452,-2.85068949,0.067147404,-2.700865014,2.712965117,154,5.036952602,1.616801257,190636043,19.06587663,8.08E-07,-14.02892403,1237896.383,14.02892403,0.819734919,0.732144097,0.69384349,0.666616659,0.626217093,0.60303005,0.566750901,0.544445742,0.526567872,0.507044113,0.489166243,0.471778027,0.454758799,0.437312309,0.419924093,0.402904865,0.38794151,0.372230105,0.35838951,0.342678105,-0.198774261,-0.31177793,-0.365508863,-0.405540122,-0.468058174,-0.505788249,-0.567835399,-0.607986989,-0.641375044,-0.679157271,-0.715052882,-0.751246686,-0.787988113,-0.827107672,-0.867681315,-0.909054811,-0.946900699,-0.988243055,-1.026134867,-1.070963742,0.005322954,0.004754182,0.004505477,0.00432868,0.004066345,0.00391578,0.003680201,0.003535362,0.003419272,0.003292494,0.003176404,0.003063494,0.002952979,0.00283969,0.00272678,0.002616265,0.002519101,0.002417079,0.002327205,0.002225183,-5.235726863,-5.348730533,-5.402461466,-5.442492724,-5.505010777,-5.542740852,-5.604788002,-5.644939592,-5.678327647,-5.716109873,-5.752005484,-5.788199289,-5.824940715,-5.864060275,-5.904633918,-5.946007414,-5.983853301,-6.025195658,-6.06308747,-6.107916344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.616801257
87_chr4,0.105540554,-2.248660002,0.108322815,-2.222639482,2.729035828,174,5.159055299,1.640753481,190636043,19.06587663,9.13E-07,-13.90682133,1095609.443,13.90682133,2.135526196,2.079645366,1.914793851,1.835737465,1.720370592,1.67517513,1.566130374,1.504423654,1.459228191,1.420786574,1.375068194,1.329872731,1.287574486,1.242379023,1.214357003,1.187617698,1.158221322,1.130199301,1.103459997,1.075655503,0.758713078,0.732197382,0.649609967,0.607446289,0.542539728,0.515917715,0.448607847,0.40840987,0.37790766,0.351210644,0.318503325,0.285083247,0.252760205,0.217028109,0.194214721,0.171949366,0.146885485,0.12239399,0.098450695,0.072930246,0.012273139,0.011951985,0.011004562,0.010550215,0.009887187,0.009627443,0.009000749,0.008646113,0.008386369,0.00816544,0.007902691,0.007642947,0.007399853,0.007140109,0.006979063,0.006825389,0.006656444,0.006495398,0.006341724,0.006181928,-4.400342221,-4.426857917,-4.509445332,-4.55160901,-4.616515571,-4.643137584,-4.710447452,-4.750645429,-4.78114764,-4.807844655,-4.840551974,-4.873972052,-4.906295094,-4.94202719,-4.964840578,-4.987105933,-5.012169814,-5.036661309,-5.060604604,-5.086125053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.640753481
88_chr4,0.105307627,-2.250869433,0.117377734,-2.142358046,2.723660236,167,5.117993812,1.632762529,190636043,19.06587663,8.76E-07,-13.94788282,1141533.192,13.94788282,2.783229724,2.431209849,2.297812886,2.218791508,2.135882817,2.07428479,1.991376099,1.924718756,1.847357961,1.780212038,1.702851243,1.643623456,1.570156436,1.499116739,1.458296803,1.393146632,1.352326697,1.297243172,1.252224382,1.207440409,1.023612024,0.888389014,0.831957751,0.796962682,0.758880059,0.729616415,0.688825907,0.654779856,0.613756489,0.57673248,0.532304048,0.496903229,0.451175255,0.404876094,0.377269181,0.331564953,0.301826588,0.260241376,0.224921475,0.188502754,0.016666046,0.014558143,0.013759359,0.013286177,0.012789717,0.012420867,0.011924408,0.011525262,0.011062024,0.010659952,0.010196714,0.009842057,0.009402134,0.008976747,0.008732316,0.008342195,0.008097765,0.007767923,0.00749835,0.007230182,-4.094381788,-4.229604799,-4.286036061,-4.321031131,-4.359113754,-4.388377397,-4.429167905,-4.463213956,-4.504237323,-4.541261332,-4.585689764,-4.621090583,-4.666818557,-4.713117719,-4.740724631,-4.786428859,-4.816167224,-4.857752436,-4.893072337,-4.929491058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.632762529
89_chr4,0.167417608,-1.787263939,0.201543854,-1.601748285,2.678157636,119,4.779123493,1.56425716,190636043,19.06587663,6.24E-07,-14.28675314,1601983.555,14.28675314,5.046962641,4.693327541,4.511140272,4.202752407,4.026563459,3.777263051,3.600029904,3.393650039,3.200273525,2.996568627,2.820022498,2.655569833,2.538713015,2.412477999,2.295621181,2.174065025,2.073018695,1.968456245,1.867409915,1.791446778,1.618786605,1.546141828,1.506549953,1.435739646,1.392913272,1.328999687,1.280942152,1.22190605,1.163236283,1.097467843,1.036744863,0.976659258,0.931657266,0.880654434,0.831003474,0.776598699,0.729005852,0.677249603,0.624552399,0.583023549,0.042411451,0.039439727,0.037908742,0.035317247,0.033836668,0.031741706,0.030252352,0.028518068,0.026893055,0.025181249,0.023697668,0.022315713,0.021333723,0.020272924,0.019290934,0.018269454,0.017420325,0.016541649,0.01569252,0.015054175,-3.160336888,-3.232981665,-3.27257354,-3.343383847,-3.386210221,-3.450123806,-3.498181341,-3.557217443,-3.615887211,-3.68165565,-3.74237863,-3.802464235,-3.847466227,-3.898469059,-3.948120019,-4.002524795,-4.050117641,-4.10187389,-4.154571094,-4.196099944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56425716
91_chr4,0.073640618,-2.608558536,0.098523471,-2.317460475,2.710351529,151,5.017279837,1.612887922,190636043,19.06587663,7.92E-07,-14.0485968,1262490.351,14.0485968,1.562319505,1.457698033,1.180191375,1.077013909,1.012520622,0.896531804,0.863992446,0.818596512,0.800957601,0.759696563,0.740660932,0.704331847,0.681760983,0.657496012,0.634925148,0.615975813,0.589902119,0.572531991,0.54838192,0.531528886,0.446171579,0.376858501,0.165676608,0.074192313,0.012442887,-0.109221511,-0.146191253,-0.200163976,-0.221947266,-0.274836184,-0.30021234,-0.350505661,-0.383076148,-0.419316581,-0.454248164,-0.48454758,-0.527798656,-0.557686666,-0.6007833,-0.631997735,0.010346487,0.009653629,0.007815837,0.007132542,0.006705435,0.005937297,0.005721804,0.005421169,0.005304355,0.005031103,0.004905039,0.004664449,0.004514973,0.004354278,0.004204802,0.00407931,0.003906637,0.003791603,0.003631668,0.003520059,-4.571108258,-4.640421335,-4.851603229,-4.943087524,-5.00483695,-5.126501348,-5.16347109,-5.217443812,-5.239227103,-5.292116021,-5.317492177,-5.367785497,-5.400355984,-5.436596417,-5.471528001,-5.501827417,-5.545078493,-5.574966503,-5.618063136,-5.649277572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.612887922
92_chr4,0.068,-2.688247574,0.084875583,-2.466568819,2.763717694,228,5.429345629,1.691818616,191052900,19.06806091,1.19E-06,-13.63871528,837951.3158,13.63871528,1.741497763,1.63085818,1.525941618,1.412666321,1.356985654,1.265393654,1.222393013,1.14820432,1.105203679,1.079760734,1.043104146,1.013121756,0.990691229,0.951022222,0.933631097,0.904461925,0.886568577,0.86083952,0.839710284,0.822319159,0.554745526,0.489106367,0.422611674,0.345478926,0.305265809,0.235383263,0.200810423,0.138199261,0.100029643,0.076739474,0.042201023,0.013036411,-0.009352368,-0.050217849,-0.06867389,-0.10041507,-0.120396799,-0.149847179,-0.174698346,-0.195626688,0.007638148,0.007152887,0.006692726,0.006195905,0.005951691,0.005549972,0.005361373,0.005035984,0.004847385,0.004735793,0.004575018,0.004443516,0.004345137,0.00417115,0.004094873,0.003966938,0.003888459,0.003775612,0.00368294,0.003606663,-4.874600103,-4.940239262,-5.006733955,-5.083866703,-5.12407982,-5.193962366,-5.228535205,-5.291146367,-5.329315986,-5.352606155,-5.387144606,-5.416309218,-5.438697997,-5.479563478,-5.498019518,-5.529760699,-5.549742428,-5.579192808,-5.604043975,-5.624972317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.691818616
93_chr4,0.096,-2.343407088,0.106905298,-2.235811905,2.768588249,237,5.468060141,1.698923918,191052900,19.06806091,1.24E-06,-13.60000077,806130.3797,13.60000077,3.110951578,2.835870119,2.800216083,2.64750429,2.569512088,2.459629047,2.383965441,2.300301321,2.217445803,2.153298068,2.072149996,2.008002261,1.954802178,1.911582011,1.854124727,1.800924644,1.755973611,1.702773527,1.660078159,1.623745558,1.134928653,1.04234881,1.029696587,0.973617419,0.943716032,0.900010545,0.868765253,0.833040123,0.796355994,0.767000652,0.728586714,0.697140328,0.670289,0.647931177,0.61741274,0.588300224,0.563023467,0.532258408,0.506864685,0.484735553,0.013126378,0.011965697,0.011815258,0.011170904,0.010841823,0.010378182,0.010058926,0.009705913,0.009356311,0.009085646,0.008743249,0.008472583,0.00824811,0.008065747,0.007823311,0.007598838,0.007409171,0.007184698,0.007004549,0.006851247,-4.333131488,-4.425711331,-4.438363554,-4.494442722,-4.524344109,-4.568049596,-4.599294888,-4.635020018,-4.671704147,-4.701059489,-4.739473427,-4.770919813,-4.797771141,-4.820128964,-4.850647402,-4.879759917,-4.905036674,-4.935801733,-4.961195456,-4.983324588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.698923918
