sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff,variance
218_chr3,0.118913903,-0.047705123,0.734141921,0.936454057,1.497597648,177,23.51514047,0.014140516
218_chr4,0.130226153,-0.060548055,0.676869158,0.474325263,0.23339683,142,20.4725579,0.016958851
219_chr1,0.080747738,0.041376008,0.91097434,1.572591564,11.67271933,508,30.86402109,0.006520197
219_chr11,0.072077458,-0.036939642,0.398133263,0.352348819,0.361439677,170,11.07057101,0.00519516
219_chr17,0.078770467,0.268371419,0.566209482,0.538542998,1.478279657,178,13.16500214,0.006204786
219_chr2,0.080569593,0.025362603,0.738425812,0.435895827,2.845311677,289,19.48165429,0.006491459
219_chr3,0.062432413,-0.140747381,0.519243604,0.389311687,2.287664183,220,13.03303911,0.003897806
219_chr4,0.067103933,-0.141013484,0.426966144,0.967734944,1.949162263,189,13.08375086,0.004502938
219_chr5,0.073975389,0.0580065,0.437608925,0.27555738,0.774818254,212,12.4822987,0.005472358
21_chr1,0.066311699,0.020206195,0.52278909,1.044578315,2.586822608,648,35.55456279,0.004397241
21_chr11,0.063123069,0.009210295,0.4962454,1.155544763,3.748659829,235,13.68901939,0.003984522
21_chr17,0.099945701,0.260186291,0.601450624,0.070719681,0.732393706,248,21.77941642,0.009989143
21_chr2,0.050125669,-0.003393264,0.548468487,1.174066357,8.118947853,414,20.56073393,0.002512583
21_chr3,0.046988677,-0.00718909,0.31587103,0.733351898,1.643099769,391,17.7266573,0.002207936
21_chr4,0.076220967,-0.152733157,0.803265261,1.770057909,10.10370187,323,22.83958318,0.005809636
220_chr1,0.097969018,0.046243493,0.727747064,0.118390912,0.589851738,493,35.85012879,0.009597929
220_chr10,0.139279026,-0.066210753,0.641241535,0.243312978,-0.680524544,154,14.94943986,0.019398647
220_chr11,0.235847458,-0.087388119,0.993232067,0.121610798,-1.393217977,159,16.53148099,0.055624024
220_chr17,0.248107623,0.051315508,0.947464337,0.345758892,-1.40075163,175,13.47310913,0.061557392
220_chr19,0.122993914,-0.087336166,0.571231785,0.243813164,-0.262116089,58,4.297831513,0.015127503
220_chr2,0.118821226,0.073841926,0.752129195,0.017820919,-0.062629636,274,24.61411528,0.014118484
220_chr20,0.147486777,-0.034195512,0.611882738,0.479113079,-0.900120666,94,8.243366664,0.021752349
220_chr3,0.130668356,-0.242879345,0.70349089,0.109395976,-0.166673033,206,20.42261507,0.017074219
220_chr4,0.109927289,-0.122131667,0.770376009,0.406916232,1.272575867,170,17.24976286,0.012084009
220_chr7,0.123023775,0.091865291,0.600140029,0.150109906,-0.481066256,138,12.34384349,0.015134849
220_chr9,0.1168757,-0.103712829,0.576658278,0.070299753,-0.271200838,126,13.18550171,0.013659929
221_chr1,0.090302875,-0.004509956,1.612976877,6.778643565,100.8281478,495,34.71903008,0.008154609
221_chr11,0.075557304,0.005186393,0.557284049,0.70762144,2.441555053,162,12.15935556,0.005708906
221_chr17,0.110222018,0.626382315,0.870329388,0.973367711,4.038805722,175,14.9940841,0.012148893
221_chr2,0.071824049,0.338563833,0.563110265,0.788922982,2.671978786,275,20.90260531,0.005158694
221_chr3,0.077305176,-0.014894763,0.7783486,1.523829377,10.80734784,215,16.10081506,0.00597609
221_chr4,0.093395133,0.002205394,0.663056164,1.103841395,4.323704991,170,15.14602909,0.008722651
222_chr1,0.112095923,-0.020675977,1.09989384,2.003971639,11.97218044,442,40.78117526,0.012565496
222_chr11,0.090915269,-0.005441086,0.527931556,0.359496373,0.340852713,144,13.06806173,0.008265586
222_chr17,0.097069524,0.079151502,0.529294679,0.920917342,1.55386244,152,13.80420872,0.009422492
222_chr2,0.094940798,-0.029683043,0.652812296,0.854964757,2.771999587,251,24.46308313,0.009013755
222_chr3,0.081943487,-0.025432919,0.601109923,0.614669864,2.175978598,186,14.16195242,0.006714735
222_chr4,0.118834813,-0.157926223,1.028408415,1.718023509,10.23200388,155,17.4665482,0.014121713
223_chr1,0.079535626,0.009657161,0.984475076,0.785354499,10.85846697,507,29.09730698,0.006325916
223_chr11,0.097114585,-0.263551069,0.555911701,0.66265819,0.768024422,171,15.45075562,0.009431243
223_chr17,0.066756641,0.279208178,0.527158049,0.673133867,2.887989647,179,11.69869859,0.004456449
223_chr2,0.075083905,0.218636108,0.604839827,1.261621611,4.344616316,291,19.98821332,0.005637593
223_chr3,0.095674768,-0.319442011,0.787958037,1.568751727,6.640911993,224,19.00168454,0.009153661
223_chr4,0.0979125,-0.317983128,0.545968369,1.291339032,2.334899934,188,16.9679515,0.009586858
224_chr1,0.080434766,0.010154374,0.606217003,0.343417368,1.090082606,431,34.75773728,0.006469752
224_chr11,0.277534279,0.056034818,0.987580741,0.554994381,-1.103490192,134,15.14228908,0.077025276
224_chr17,0.238768625,0.359040325,1.031124857,0.618259708,-0.580984369,155,20.55786322,0.057010456
224_chr2,0.088950051,-0.012109582,0.53287399,0.132996268,0.064369208,223,20.36993302,0.007912112
224_chr3,0.108627203,-0.028003504,0.831011162,1.118096967,5.256523815,173,17.29094198,0.011799869
224_chr4,0.171250508,-0.126014344,1.088609202,0.898822849,2.159926405,138,19.96465832,0.029326737
225_chr1,0.057694712,0.010279792,0.565943069,1.395140025,5.878373515,508,28.94502549,0.00332868
225_chr11,0.056644195,-0.010856454,0.333914179,0.116588707,1.137748294,166,9.876401757,0.003208565
225_chr17,0.079160307,0.220400196,0.85472277,0.527917544,8.998131401,176,12.78411016,0.006266354
225_chr2,0.05871305,-0.006013214,0.423838281,0.287915665,1.613200132,291,18.4954968,0.003447222
225_chr3,0.074186098,-0.231246043,0.511673282,0.789811424,1.661604004,221,18.57712543,0.005503577
225_chr4,0.088907968,-0.223085315,0.820801096,0.368253536,7.244965696,187,16.45929317,0.007904627
226_chr1,0.159152672,-0.138778571,0.928728179,0.461594194,-0.433052156,467,35.89142358,0.025329573
226_chr11,0.0630508,0.001105071,0.394590458,0.631448427,1.217322284,149,9.403521295,0.003975403
226_chr17,0.146913016,0.121175171,0.9850415,1.52702074,4.356960584,161,12.34357802,0.021583434
226_chr2,0.464296582,0.072842988,3.971062132,6.067784903,39.75584064,253,22.24489803,0.215571316
226_chr3,0.052352724,-0.005417248,0.496102569,1.825282475,10.83298592,187,9.171258122,0.002740808
226_chr4,0.053408936,-0.001045382,0.438832657,1.430093556,6.72165242,160,7.330645472,0.002852514
227_chr1,0.113948235,0.055035633,0.534991664,0.901257023,-0.36242078,404,18.24698973,0.0129842
227_chr11,0.058457778,0.003183124,0.362218117,0.389686502,1.331912503,133,7.313874375,0.003417312
227_chr2,0.068229436,0.020372845,0.363442906,0.646053133,0.201961633,226,11.71818107,0.004655256
227_chr3,0.069584892,-0.02792022,0.383612495,0.401919156,0.253692972,150,8.249893552,0.004842057
227_chr4,0.134814112,-0.076460225,0.568421445,0.902777533,-0.247778431,130,9.619755671,0.018174845
228_chr1,0.24408447,-0.164309468,1.840593709,0.045928314,0.101740366,432,47.58594619,0.059577228
228_chr11,0.099384078,-0.010909884,0.751647674,0.576872377,2.51433342,145,12.47885178,0.009877195
228_chr17,0.155791201,0.103768283,0.936305325,1.132886957,1.855747048,152,14.68504157,0.024270898
228_chr2,0.782681852,0.193305223,5.025898512,4.628876625,20.62073148,240,35.99661105,0.612590882
228_chr3,0.065521512,-0.001852357,0.440482516,0.015339709,0.968189025,174,12.49158205,0.004293069
228_chr4,0.114206033,0.009462018,1,0.422321829,4.674826132,150,17.39921775,0.013043018
229_chr1,0.278892212,0.056407012,3.051,0.638278954,2.222970983,5619,1663.656,0.077780866
229_chr11,0.271333097,0.083937039,2.573,0.619707506,2.038113685,3256,969.386,0.07362165
229_chr17,0.315541238,0.235456879,2.95,0.9447386,2.571408325,1948,641.059,0.099566273
229_chr2,0.268466295,0.079216945,2.645,0.83501576,2.680870582,5937,1710.739,0.072074151
229_chr3,0.26075389,-0.269030465,2.463,0.650685973,1.874633268,4858,1377.526,0.067992591
229_chr4,0.264300081,0.079333547,4.524,0.867864626,5.175357518,4674,1312.487,0.069854533
22_chr1,0.203637976,0.125791401,1.06608919,0.056596559,-0.370285242,402,54.24479679,0.041468425
22_chr11,0.13894852,0.043100368,1.118007348,0.763823311,3.901845619,126,15.86735773,0.019306691
22_chr12,0.695288852,0.109435546,4.666412314,4.732241895,22.45297731,180,51.11405205,0.483426588
22_chr13,0.184864425,0.093156778,0.789118878,0.485885839,-0.374253989,63,9.84438311,0.034174856
22_chr17,0.225709637,0.069753928,1.107933697,0.037005468,-0.138168841,141,22.31419703,0.05094484
22_chr19,0.143180435,0.00549908,0.684458933,0.792892497,1.300859848,40,5.408122598,0.020500637
22_chr2,0.136719114,-0.038248925,0.825546559,0.361550975,0.780377817,206,29.38764503,0.018692116
22_chr21,0.305695561,0.029619038,1.900646381,4.47477368,23.71801211,37,8.323444263,0.093449776
22_chr3,0.145745593,-0.008527463,1.399872863,2.497236587,17.81202385,155,23.08701858,0.021241778
22_chr4,0.157389531,0.004662362,0.899131172,0.538272624,0.726576513,123,18.87882074,0.024771464
22_chr9,0.183138865,-0.082254815,1.178280662,1.340583779,3.035152816,106,16.35827857,0.033539844
230_chr1,0.366915262,-0.334629729,1.920881283,0.084169601,-1.43173383,495,62.851652,0.13462681
230_chr11,0.113604456,-0.022655931,0.751882512,0.621720587,1.1190606,166,18.68149395,0.012905972
230_chr17,0.242725326,0.106227361,1.428787895,1.08364717,0.707778085,182,21.54481249,0.058915584
230_chr2,0.562226222,0.05340487,6.081902336,8.830872676,80.78359891,276,43.5139131,0.316098324
230_chr3,0.110115975,-0.23584851,0.682952291,0.314827323,0.701113731,212,24.81795267,0.012125528
230_chr4,0.123605754,0.023623775,0.740869088,0.091350701,0.734981444,187,22.40691789,0.015278382
231_chr1,0.061526633,0.009845935,0.697620301,0.353132485,5.135201927,507,28.94589933,0.003785527
231_chr11,0.09988477,-0.327309655,0.609757772,0.681324836,1.255581349,171,16.15228366,0.009976967
231_chr17,0.095997218,0.286925287,0.698363898,1.391809581,4.861331659,178,16.70441416,0.009215466
231_chr2,0.101254457,0.25016657,0.998127586,1.639153703,8.249821452,291,27.25584642,0.010252465
231_chr3,0.094031239,-0.343563258,0.782743558,1.958601336,8.824192546,220,20.25881545,0.008841874
231_chr4,0.111736018,-0.343614015,0.606210234,1.26254615,1.826325232,189,22.12143327,0.012484938
232_chr1,0.254639272,-0.182252051,1.765534746,0.355085778,-0.117672981,373,56.17895151,0.064841159
232_chr11,0.131585964,-0.005798304,0.750943372,0.824112034,2.033585291,117,14.07778937,0.017314866
232_chr17,0.250372472,0.214677612,1.597919906,0.122757061,1.042368727,131,25.1355287,0.062686375
232_chr2,0.761084988,0.102674876,5.122750321,4.989294251,24.35647093,177,33.37076544,0.579250358
232_chr3,0.106466136,-0.011127327,0.69475608,0.613311307,1.608298343,146,17.30133228,0.011335038
232_chr4,0.155500572,-0.025460803,1.275634443,0.470834572,4.823770772,105,15.68556614,0.024180428
233_chr1,0.266999107,-0.155253106,1.671887444,0.883144883,-0.044902422,406,41.60635514,0.071288523
233_chr11,0.068513419,-0.01029295,0.47158792,0.169880921,1.003777372,134,9.532117268,0.004694089
233_chr17,0.1813836,0.144123413,0.87403904,0.58146932,-0.551789373,141,11.66606553,0.03290001
233_chr2,0.629825503,0.227102736,4.281643274,4.906453415,25.32673337,211,31.56123346,0.396680165
233_chr3,0.184039773,0.146797112,0.645309214,0.507480093,-1.269128312,161,13.37813852,0.033870638
233_chr4,0.191926944,0.186227435,0.975983119,0.129518,-1.064507059,128,12.02280634,0.036835952
234_chr1,0.06318492,-0.005822583,0.478186184,0.412288387,1.570519611,506,31.86230005,0.003992334
234_chr11,0.266483935,-0.232246486,0.956549744,0.520647008,-1.241723223,166,18.49970614,0.071013688
234_chr17,0.28777792,0.186270464,1.971020933,0.19412528,1.861630333,179,18.9987481,0.082816131
234_chr2,0.064291587,0.003770538,0.577890452,0.105609004,2.637056034,286,19.42432785,0.004133408
234_chr3,0.057533059,-0.002016247,0.356196416,0.321342994,0.845797594,220,13.80450254,0.003310053
234_chr4,0.119522418,-0.173458771,0.674053583,1.640489602,3.477277357,188,14.40606653,0.014285608
235_chr1,0.100744516,7.41E-05,0.698256352,0.569596947,0.740155456,470,42.55932547,0.010149457
235_chr11,0.598790809,-0.073087761,1.886509096,0.054565538,-1.675831174,145,26.41531664,0.358550432
235_chr17,0.459445028,0.384256719,1.968113458,0.76457819,-1.022652493,169,20.927733,0.211089734
235_chr2,0.207277028,0.111552845,0.903578124,0.907905667,-0.306118026,234,21.25464222,0.042963766
235_chr3,0.116782497,-0.011560371,0.967983262,0.599760907,4.757304909,189,20.73631247,0.013638152
235_chr4,0.125260942,-0.056635379,0.822541326,0.52519791,2.186339715,158,20.70814102,0.015690304
236_chr1,0.069176538,0.011992536,0.834114675,1.046950985,13.02381556,464,26.76129262,0.004785393
236_chr11,0.064359115,-0.258893824,0.529608501,0.993069608,5.072775332,148,10.0825957,0.004142096
236_chr17,0.103955694,0.235056122,0.613294281,1.508184533,3.347527812,160,12.01068177,0.010806786
236_chr2,0.103183685,0.217548277,0.964242303,3.057873237,16.57565872,251,22.07209643,0.010646873
236_chr3,0.075035593,-0.278938157,0.708808582,2.345237564,12.71853147,186,12.09671512,0.00563034
236_chr4,0.080086499,-0.273579824,0.547815519,0.896639829,2.634562435,159,12.51583879,0.006413847
237_chr1,0.116777469,0.173490482,0.798774391,1.092846102,2.092141354,426,50.50264932,0.013636977
237_chr11,0.115161474,0.002905508,0.644734721,0.288237739,0.339849306,138,19.03080868,0.013262165
237_chr17,0.161956378,0.491072235,1.144190419,1.049327231,3.554361347,148,24.11050174,0.026229868
237_chr2,0.120373608,0.258138893,0.803565998,1.158652481,3.333318173,236,28.34354594,0.014489805
237_chr3,0.15082949,-0.31898099,1.178115399,1.084526065,4.398476815,173,25.4773665,0.022749535
237_chr4,0.122713278,-0.087364262,0.73982363,0.207407214,1.286304187,149,19.64181519,0.015058549
238_chr1,0.061662366,0.259912618,0.789292436,0.009247061,9.690313693,505,28.19341367,0.003802247
238_chr11,0.078612605,-0.004257048,0.563655308,0.799139823,3.066607961,166,13.72322399,0.006179942
238_chr17,0.081384354,0.476020609,0.631976539,0.606474199,3.088178751,177,12.40183788,0.006623413
238_chr2,0.074794264,-0.00280222,0.817091933,3.233122958,24.8117077,288,20.05962194,0.005594182
238_chr3,0.059157906,-0.008625174,0.355331253,0.149410566,0.301094811,221,15.19216748,0.003499658
238_chr4,0.07783376,0.003053353,0.666955873,0.681068239,4.013460087,185,13.91759262,0.006058094
239_chr1,0.112136411,0.009992104,0.566815154,0.273525333,-0.320436663,467,37.26919469,0.012574575
239_chr11,0.279074159,-0.147607323,1.030373649,0.773916497,-0.63915313,149,19.61239487,0.077882386
239_chr17,0.208863566,0.20198889,0.802343819,0.32814922,-0.934217801,161,12.39883335,0.043623989
239_chr2,0.097864971,-0.013342306,0.514920768,0.234959782,-0.241994018,252,21.96111486,0.009577553
239_chr3,0.12426443,-0.218274537,0.648418209,0.272719336,-0.065971427,185,22.20250351,0.015441649
239_chr4,0.108972584,-0.206910746,0.59966355,0.445841751,-0.004660143,159,17.59824065,0.011875024
23_chr1,0.076355991,0.026131089,0.600492199,1.614659353,4.962360035,651,39.33119358,0.005830237
23_chr11,0.064749077,0.016992846,0.364813908,0.823211346,0.966220191,235,14.20695139,0.004192443
23_chr17,0.088540167,0.126510344,0.813643215,0.89727592,4.475771124,248,19.20869753,0.007839361
23_chr2,0.049465677,0.001354128,0.462971976,0.236489932,2.061455654,413,21.33243915,0.002446853
23_chr3,0.050089077,-0.127785084,0.385072078,0.6817034,1.583184029,391,18.02191158,0.002508916
23_chr4,0.054693744,-0.123243962,0.59032901,1.816150382,9.833853324,322,15.61126174,0.002991406
240_chr1,0.064584082,0.006026447,0.591789636,0.902467674,4.032497167,490,32.75506491,0.004171104
240_chr11,0.080681423,-0.272661959,0.493557867,0.664008911,1.61895806,159,12.99349166,0.006509492
240_chr17,0.103771986,0.244974982,0.63765104,0.314321368,0.912977214,172,16.83944862,0.010768625
240_chr2,0.07015397,-0.006484256,0.467472595,0.808032264,2.164633957,270,20.92159147,0.004921579
240_chr3,0.079227386,-0.290699993,0.578478467,0.156612547,1.05795943,209,19.23681521,0.006276979
240_chr4,0.106057838,-0.283290005,1.046383865,1.0591353,11.98433271,165,16.47217297,0.011248265
241_chr1,0.059004783,-0.005533761,0.463514572,0.436718984,1.665772112,501,30.56409966,0.003481564
241_chr11,0.059330698,-0.198501001,0.317950239,0.314263536,-0.024491178,162,10.08347898,0.003520132
241_chr17,0.093904272,0.195564941,0.555633002,0.107419773,0.345360347,170,14.78341528,0.008818012
241_chr2,0.066066679,-0.000593633,0.599054184,0.464792411,5.062682399,282,19.87380699,0.004364806
241_chr3,0.061691059,-0.200187273,0.418799418,0.511272371,1.335830185,212,14.63287092,0.003805787
241_chr4,0.066981592,-0.203042157,0.431272602,0.309355527,1.165651061,177,12.20579495,0.004486534
242_chr1,0.064913242,0.003757327,0.555482623,0.243533267,2.368864898,504,30.60654528,0.004213729
242_chr11,0.081235428,-0.163956268,0.457573672,0.24385886,-0.097005462,165,14.58366963,0.006599195
242_chr17,0.07860601,0.240674339,0.506460527,0.627214304,1.017526672,176,12.81947881,0.006178905
242_chr2,0.076028893,-0.019448994,0.900929037,0.864249931,11.8780037,281,21.27903205,0.005780393
242_chr3,0.074297533,-0.175757147,0.523146493,0.222266541,1.337453146,216,17.47410233,0.005520123
242_chr4,0.082011372,-0.133834573,0.643177115,0.571954336,3.893329682,182,14.60230047,0.006725865
243_chr1,0.066019553,0.433471454,0.916617834,0.208625806,12.9166075,471,29.2138435,0.004358581
243_chr11,0.083489894,0.013149603,0.615030536,2.157738304,8.427382189,155,11.87006052,0.006970562
243_chr17,0.103318648,0.761000912,0.838269758,1.717991268,6.817021087,163,14.23930389,0.010674743
243_chr2,0.075565854,0.427350336,0.715518949,1.739796524,8.719519642,277,17.96080653,0.005710198
243_chr3,0.077834984,-0.005308021,0.659070182,2.46323584,11.54168229,205,14.41176776,0.006058285
243_chr4,0.088797667,0.009662619,0.556584211,2.065491537,6.302414435,174,14.80739976,0.007885026
244_chr1,0.066346133,0.011067231,0.563788478,1.059417072,3.914279759,503,30.08853067,0.004401809
244_chr11,0.069503532,0.003310526,0.4557527,0.730577748,1.535898054,170,11.35723573,0.004830741
244_chr17,0.172722025,0.336776749,0.71807308,1.069424637,0.039478976,177,14.1747496,0.029832898
244_chr2,0.200847465,0.141260898,0.77230406,0.39377435,-1.422240473,284,23.77306144,0.040339704
244_chr3,0.073192898,-0.01551768,0.701904451,0.777206869,6.791630778,221,15.58490466,0.0053572
244_chr4,0.068402793,-0.021658343,0.42144095,0.082016923,0.721047317,187,12.57761498,0.004678942
245_chr1,0.185767895,0.349377527,1.352592727,1.546123474,4.131849349,272,46.40983097,0.034509711
245_chr11,0.498791818,-0.035629638,2.221389644,0.55327867,-0.294512493,82,22.92339181,0.248793278
245_chr17,0.539569173,0.364759642,2.274927425,0.658990413,-0.607293705,86,21.6420218,0.291134892
245_chr2,0.192928163,-0.033025939,1.48220852,0.345997997,3.458817201,139,26.47005075,0.037221276
